u,g,r,i,z,redshift
20.7911,19.00109,17.56781,17.06045,16.67536,0.20589513499999998
19.01392,18.10411,17.72909,17.4082,17.271539999999998,0.08052082899999996
19.6807,18.10675,17.29772,16.88909,16.59754,0.10213919250000016
20.26788,18.21297,17.12675,16.6876,16.33834,0.13703381999999995
20.63615,18.97605,17.6241,17.10495,16.775920000000003,0.2096454450000001
21.25752,19.25276,17.7155,17.139229999999998,16.772779999999997,0.2407149199999998
18.84003,17.02938,16.107770000000002,15.69207,15.38712,0.06796675749999996
20.23337,18.59916,17.81062,17.40391,17.057920000000003,0.09864154799999993
19.78774,17.82024,16.87719,16.46053,16.143639999999998,0.08895351399999991
20.04906,17.986520000000002,17.057389999999998,16.62872,16.398220000000002,0.09081654099999997
20.36078,18.7376,17.59424,17.17195,16.80919,0.15302105249999995
18.33828,16.95737,16.3215,15.940920000000002,15.72814,0.08598457660000007
20.79851,18.74577,17.37856,16.87719,16.533160000000002,0.2012277049999997
20.67513,18.87375,17.697589999999998,17.211289999999998,16.896929999999998,0.16182114999999986
19.39183,17.60083,16.704539999999998,16.3019,15.99483,0.08440588750000001
20.00662,17.99795,16.93068,16.43935,16.07556,0.11991192300000003
21.99947,19.21404,17.7007,17.10182,16.72051,0.25871391999999976
19.660870000000003,18.36959,17.62194,17.26129,16.90664,0.12704065799999995
19.06929,17.85046,17.3012,16.92277,16.630329999999997,0.08185672249999998
21.06055,19.20811,17.72658,17.20991,16.84925,0.2277356899999994
19.48806,18.09775,17.3595,16.91587,16.65094,0.10746635150000008
18.64435,16.68326,15.77185,15.33707,14.998220000000002,0.06967844850000002
20.25601,18.34695,17.3936,16.9576,16.61003,0.10704431049999984
20.6069,18.55386,17.42882,16.97201,16.590870000000002,0.15498473150000014
20.72462,18.77868,17.6005,17.122510000000002,16.82594,0.17626214000000026
20.62224,18.70169,17.48855,17.01275,16.67426,0.17730321499999988
18.85167,17.2669,16.499270000000003,16.06335,15.76421,0.078314207
20.05483,18.3328,17.27262,16.832179999999997,16.44059,0.13543586950000017
19.62807,18.22745,17.48503,17.09682,16.83013,0.08759621350000003
18.7484,17.73035,17.365,17.08665,17.0043,0.06327680500000012
19.71559,17.986520000000002,17.10266,16.72448,16.37677,0.07886737049999999
18.62344,17.46165,16.85509,16.46582,16.25883,0.07528441099999994
18.18626,16.417370000000002,15.56429,15.15302,14.84579,0.08180097449999996
18.87927,17.15269,16.31795,15.90915,15.61062,0.0706746849999999
19.80711,17.91402,16.75858,16.33107,15.95933,0.12717351549999997
20.50742,18.69546,17.57541,17.130860000000002,16.81042,0.1564700930000001
18.79113,17.62075,16.90784,16.48337,16.21346,0.10923032200000009
18.80468,17.338379999999997,16.64946,16.23946,15.94573,0.08877787599999996
19.50356,18.30352,17.919929999999997,17.66787,17.536189999999998,0.07061535869999992
19.17095,18.0643,17.55197,17.27988,17.08788,0.0934064555
20.70486,19.13311,17.9138,17.35684,16.9326,0.16564056349999984
20.47066,18.77303,17.3442,16.65771,16.11007,0.23115250299999995
21.02923,19.32055,18.02193,17.44973,16.97697,0.1668470099999999
19.7349,18.29706,17.64378,17.30405,17.01613,0.1025126099999999
18.06656,16.84424,16.28267,15.96381,15.75626,0.0457445185
20.3108,18.43101,17.462670000000003,17.02732,16.66685,0.11796257500000007
20.72864,18.82077,17.72699,17.18879,16.812179999999998,0.14178431250000006
19.40237,18.30302,17.792170000000002,17.4369,17.234720000000003,0.08778103749999996
19.11778,17.69647,16.86374,16.433970000000002,16.14441,0.10814078850000003
19.47117,18.22866,17.529429999999998,17.07903,16.78363,0.11519737799999998
19.61575,18.21109,17.628629999999998,17.2248,17.008589999999998,0.09316847199999993
18.16995,16.64283,15.87895,15.45934,15.162020000000002,0.05639563650000002
19.33384,17.93232,17.26325,16.904970000000002,16.64301,0.08189979450000001
20.13178,18.07917,16.92856,16.48167,16.121,0.15502202349999997
20.41039,18.75291,17.74156,17.16071,16.769379999999998,0.14841609949999982
18.8138,17.83195,17.44076,17.13961,17.03874,0.06366070899999998
19.82027,18.30857,17.27279,16.76604,16.42734,0.14461242200000002
19.63068,17.84422,16.91777,16.49704,16.13103,0.10307637999999987
20.19349,18.29317,17.316760000000002,16.86946,16.54205,0.12244511850000003
18.86983,16.98096,16.031879999999997,15.51431,15.09526,0.084948019
20.00571,17.88308,16.86526,16.42078,16.06017,0.11850416299999984
19.24597,17.2459,16.2933,15.91558,15.56111,0.07366357049999996
20.13861,18.452720000000003,17.57456,17.16166,16.83061,0.0952154759999999
20.40874,18.39135,17.50102,17.077939999999998,16.78726,0.10029232049999993
19.715670000000003,18.05499,16.991039999999998,16.53586,16.16048,0.13991563150000005
19.32458,17.64971,16.8743,16.519029999999997,16.20434,0.08190608150000006
19.7978,18.2864,17.483220000000003,17.042820000000003,16.75525,0.10929910499999988
19.52072,17.8058,16.825879999999998,16.3763,16.03133,0.1081244385000001
20.77881,18.82951,17.582829999999998,17.099,16.723029999999998,0.18708898499999976
19.68257,18.29803,17.494889999999998,17.115489999999998,16.85452,0.10223474499999999
18.68092,17.45784,16.816129999999998,16.45007,16.23144,0.08377624450000004
20.77746,18.59208,17.38553,16.91413,16.550420000000003,0.16416951000000007
16.61651,15.1944,14.57807,14.251929999999998,14.01884,0.02835223479999999
19.10028,17.922629999999998,17.33971,17.00402,16.78063,0.07637971100000007
20.52975,18.05424,16.63314,16.050929999999997,15.68828,0.19797250499999966
18.95313,17.642979999999998,16.92663,16.52975,16.265220000000003,0.10587928700000004
19.03222,17.970860000000002,17.57421,17.307000000000002,17.24002,0.07367579850000003
18.91057,17.91799,17.37092,17.031760000000002,16.85622,0.06808352309999995
18.60899,17.70767,17.46905,17.23271,17.16437,0.046390566500000015
19.06466,17.24288,16.4092,15.99385,15.66296,0.0828653950000001
20.3125,18.32449,17.22295,16.751839999999998,16.37523,0.1373186669999999
20.38251,18.5165,17.37726,16.95433,16.61295,0.1567501924999999
19.77272,18.554,17.6142,17.18037,16.86446,0.1983876665000003
20.38276,18.6057,17.59209,17.12195,16.7097,0.1250741060000001
19.3349,18.18466,17.81071,17.527160000000002,17.593510000000002,0.06060164949999995
17.9106,16.6126,16.048170000000002,15.72432,15.461670000000002,0.041020636500000054
21.37429,19.05022,17.65465,17.10334,16.76163,0.22250510500000015
19.51119,17.52863,16.38656,15.88125,15.50233,0.13685880800000016
19.88203,18.59962,17.77775,17.3658,17.02231,0.14582359049999996
20.62507,18.53308,17.30692,16.829179999999997,16.47757,0.17470164000000019
16.9659,15.43919,14.77141,14.408,14.12729,0.03320933199999995
19.40727,18.25519,17.749579999999998,17.42523,17.23265,0.07050889349999995
17.33788,15.99706,15.38719,15.08339,14.81395,0.04072638300000001
20.43679,18.59035,17.59665,17.14319,16.81691,0.12311071649999994
18.92358,17.21363,16.364279999999997,15.92382,15.59155,0.08237785449999999
19.42432,17.91945,17.27736,16.8403,16.542289999999998,0.08365604199999992
19.2641,18.04839,17.50175,17.179270000000002,17.03793,0.08651834804999999
21.27479,19.1527,17.67047,17.162010000000002,16.81161,0.23925979499999983
18.47133,16.71143,15.90015,15.53518,15.23357,0.06623809050000007
19.7537,17.836,16.67699,16.20766,15.84616,0.15703928849999996
18.25869,17.28795,17.03947,16.8687,16.703039999999998,0.046360965999999955
17.79492,16.64435,16.14836,15.82621,15.61296,0.046534591200000044
19.88505,18.34896,17.46614,17.05432,16.74035,0.140607342
20.15783,18.33734,17.327779999999997,16.91151,16.60148,0.1263943335000002
19.85617,18.36072,17.77546,17.51069,17.30401,0.05013350899999995
18.49783,16.759,15.917129999999998,15.48941,15.15262,0.06349126850000006
18.99314,17.53728,16.61893,16.183239999999998,15.87323,0.10709919500000006
19.62205,18.16277,17.23026,16.81853,16.47291,0.13646715849999988
20.05927,18.07071,17.1747,16.67953,16.31772,0.09493072649999998
19.31633,17.98545,17.18995,16.781,16.51515,0.10932274750000012
17.26473,15.98624,15.4581,15.18391,14.98044,0.033187469000000004
20.64319,18.83049,17.68556,17.20166,16.88025,0.1610480649999999
20.17279,18.51194,17.56475,17.08825,16.820729999999998,0.14091394599999996
19.51897,17.87399,16.58223,16.026429999999998,15.64425,0.16104027200000023
20.78558,18.58456,17.14014,16.59783,16.317320000000002,0.18456078500000003
20.47091,17.65822,16.58926,16.097929999999998,15.64025,0.1591337559999999
18.53808,16.92203,16.11228,15.688670000000002,15.35289,0.06299933450000002
20.67974,18.67475,17.56803,17.09628,16.778270000000003,0.15726025099999996
19.66329,18.29509,17.56532,17.1801,16.948339999999998,0.09774606500000001
20.13917,18.19542,17.133960000000002,16.69239,16.34238,0.13144701300000003
20.02357,18.39249,17.53503,17.03262,16.70861,0.12208145450000003
17.4864,16.38703,15.87299,15.50003,15.30378,0.04715078000000003
17.462220000000002,15.4733,14.55119,14.119320000000002,13.78343,0.037430917499999966
18.61869,17.53425,17.09337,16.841820000000002,16.68506,0.06485814949999996
19.93349,17.99147,17.00394,16.579439999999998,16.183989999999998,0.10535086950000001
19.39149,17.57147,16.647470000000002,16.144389999999998,15.76149,0.09454938500000006
17.67811,16.714370000000002,16.31171,15.91419,15.78816,0.04511659799999996
18.750120000000003,16.82405,16.15148,15.8237,15.57185,0.04594953300000003
18.91206,17.8456,17.37354,17.11213,16.9226,0.05883945765
19.15579,17.32599,16.399060000000002,15.96042,15.68385,0.08306492850000008
19.45615,17.44921,16.20988,15.72911,15.376079999999998,0.13845085300000015
19.78108,18.04012,17.06897,16.613329999999998,16.26236,0.11508940350000013
19.98307,18.56424,17.6582,17.24974,16.90791,0.16599247350000013
19.09196,17.2245,16.3616,15.9763,15.70101,0.07460459200000004
18.80787,16.9175,16.01901,15.61614,15.30319,0.06353653249999996
19.87479,17.97229,16.941110000000002,16.503020000000003,16.14625,0.10854531349999995
19.37073,17.64955,17.076420000000002,16.72887,16.5429,0.06492833499999995
20.06832,18.30708,17.3176,16.87893,16.5283,0.12813713850000005
21.10945,18.83847,17.35746,16.824820000000003,16.48085,0.24764885999999955
19.69106,17.91721,17.16945,16.78473,16.4876,0.06345190700000002
18.09634,16.40054,15.60453,15.18983,14.87584,0.054481154999999976
20.12191,18.22418,17.294610000000002,16.88938,16.579060000000002,0.08910174249999996
19.09595,18.02163,17.56145,17.27877,17.13395,0.08045316754999991
20.26317,18.42317,17.509320000000002,17.06665,16.69782,0.10954596200000012
17.83994,16.505329999999997,15.861479999999998,15.48361,15.20576,0.042804763500000016
20.84286,18.92987,17.66181,17.10493,16.74359,0.19205001999999985
19.82546,18.01073,16.967489999999998,16.506729999999997,16.15577,0.12084061750000004
18.84705,17.44673,16.82171,16.45641,16.24695,0.0774297514999999
20.59344,18.66227,17.58935,17.150920000000003,16.77671,0.14307716399999998
20.23939,18.60091,17.34608,16.81811,16.44902,0.19127560400000007
18.95246,17.6988,17.01151,16.7077,16.44278,0.0778376389999999
19.67533,17.97235,17.26783,16.91206,16.64771,0.07043187349999998
19.12581,17.96432,17.506429999999998,17.274910000000002,17.05692,0.0699973769999999
17.62302,15.95137,15.08119,14.65734,14.27593,0.04294297999999999
20.61026,19.05091,17.776,17.24746,16.90846,0.18365964450000025
18.84827,17.73174,17.09735,16.66638,16.41974,0.0917585665
20.05116,18.46037,17.79524,17.41435,17.24094,0.06921966949999998
20.92596,18.9302,17.98744,17.47966,17.17933,0.10913023549999995
21.92281,18.8567,17.56085,17.04915,16.68432,0.1984901400000002
20.90212,19.09918,17.41985,16.89326,16.601679999999998,0.23222240200000002
20.33447,18.32855,17.05422,16.534570000000002,16.029020000000003,0.17287939599999994
17.79593,15.85975,14.960870000000002,14.50703,14.15401,0.06063966584999989
19.14255,17.99946,17.49505,17.195829999999997,17.046570000000003,0.07270797499999988
19.20921,17.26209,16.34477,15.92293,15.5759,0.07305639450000011
17.19321,15.31859,14.44345,14.024779999999998,13.70433,0.04340346200000001
22.53024,20.70861,19.52137,18.92055,18.5637,0.11066479450000007
18.2159,16.73489,16.11525,15.78614,15.53575,0.05295080550000005
19.865820000000003,17.79164,16.76569,16.31089,15.97386,0.12084047600000003
20.58841,18.36679,17.25019,16.6837,16.24035,0.171714479
19.43636,17.78722,16.91215,16.37697,15.99523,0.10179936510000014
20.59371,18.42583,17.5364,17.24511,16.75328,0.1056027844999999
24.65076,25.09717,21.50279,22.41489,20.69749,0.12561503349999986
18.45891,16.5112,15.52968,15.02034,14.64384,0.06196129199999998
19.56679,18.34903,17.664279999999998,17.233539999999998,16.95778,0.127273518
17.100070000000002,15.13079,14.25405,13.83294,13.47906,0.04601782599999999
21.17421,18.92587,17.64191,17.13712,16.772129999999997,0.19989633500000012
19.32574,18.12818,17.49911,17.14055,16.9206,0.08801709550000002
18.08908,16.97079,16.50938,16.22565,16.01727,0.04687546850000003
18.17699,16.4121,15.58064,15.1599,14.78858,0.072174091
18.49185,16.4861,15.4539,15.01208,14.64911,0.05930795599999998
20.23882,18.35833,17.33369,16.90041,16.530829999999998,0.12316074550000003
19.16029,17.79365,17.07326,16.67154,16.369220000000002,0.09794413899999994
20.23013,18.52735,17.65322,17.205479999999998,16.80499,0.09881435100000006
19.4371,18.05544,17.36167,17.0012,16.78904,0.09126298304999998
20.86825,18.72426,17.36393,16.852,16.54925,0.20140714399999982
20.72394,18.81406,17.70332,17.2321,16.83997,0.14212266250000008
18.6419,17.121579999999998,16.29503,15.823,15.507079999999998,0.0777932090000001
19.74615,18.28646,17.42989,16.99312,16.66718,0.1285858449999999
20.12768,18.27209,17.35549,16.9714,16.68555,0.10350913049999994
19.65051,18.28396,17.72297,17.33236,17.03634,0.09440197950000007
20.55773,18.22749,16.93824,16.43354,16.077289999999998,0.18594147749999995
19.13373,18.01066,17.6564,17.41678,17.29239,0.064700296
19.45452,17.59144,16.67631,16.20177,15.85021,0.093752531
19.02848,17.32806,16.20816,15.69803,15.33559,0.10411731549999993
20.6214,18.73414,17.58256,17.1438,16.7753,0.16259716000000016
19.06233,18.02088,17.59111,17.30053,17.15744,0.08427691149999998
20.25931,18.43376,17.320439999999998,16.84918,16.49115,0.167750357
17.58284,15.66787,14.68402,14.18508,13.833420000000002,0.061823653499999874
18.7965,17.4504,16.8335,16.47847,16.242070000000002,0.07310983549999985
20.483970000000003,18.63467,17.60013,17.179779999999997,16.80496,0.1367910135000003
20.71029,18.68616,17.33227,16.84475,16.42202,0.20078150000000014
18.35023,17.29723,16.922810000000002,16.67858,16.57181,0.04038628100000003
20.35001,18.5387,17.54559,17.064410000000002,16.73259,0.12919318399999993
18.70105,17.71741,17.400470000000002,17.13,17.05176,0.044234299500000025
18.93874,17.82281,17.26537,16.930220000000002,16.75224,0.09280190800000004
21.02687,18.95974,17.806060000000002,17.31189,16.90776,0.16794222650000004
18.42854,16.577579999999998,15.68936,15.27528,14.94149,0.05798838850000006
19.49739,17.59805,16.724,16.31577,15.97596,0.08011791349999992
19.42635,17.50614,16.57706,16.161089999999998,15.80466,0.08762320059999991
18.00089,16.74662,16.11251,15.74518,15.51986,0.05926248500000003
20.06014,18.45164,17.29861,16.83194,16.505589999999998,0.18185332650000013
18.31442,17.26162,16.895129999999998,16.649829999999998,16.50791,0.04393852049999999
18.82489,17.45792,16.67436,16.241220000000002,15.85509,0.08497618199999996
19.81543,18.42472,17.68122,17.34839,17.08319,0.10335527800000004
20.20758,18.19044,17.206139999999998,16.83387,16.36458,0.10781938099999996
19.7907,17.96104,16.988,16.58782,16.279889999999998,0.09222305849999989
20.63165,18.96292,17.67982,17.174879999999998,16.82095,0.18580783500000028
20.11842,18.31475,17.201060000000002,16.72456,16.34406,0.15245348099999997
19.18004,18.1856,17.70026,17.40625,17.24792,0.08139447499999992
19.28167,17.6485,16.620179999999998,16.18026,15.878279999999998,0.11025834350000001
18.82386,16.81537,15.93621,15.527029999999998,15.21571,0.06916578799999995
20.1428,18.35243,17.45038,16.993479999999998,16.66048,0.10973435799999993
20.60991,18.69063,17.3822,16.878529999999998,16.52587,0.19776573499999991
19.06821,17.59696,16.82784,16.3884,16.06236,0.10584869149999993
19.92616,17.94281,16.96049,16.53444,16.15223,0.10651394099999989
18.22446,16.47851,15.60579,15.14645,14.81659,0.06975275249999996
18.82558,16.94615,16.037589999999998,15.59998,15.28896,0.06309889499999997
19.44041,17.95993,17.09178,16.67298,16.36713,0.11710294349999995
19.95193,18.34984,17.435589999999998,16.94971,16.63431,0.13052196549999992
18.54038,16.808870000000002,15.94808,15.47093,15.07591,0.06644740949999998
19.51098,18.00998,17.209020000000002,16.79992,16.52703,0.10303344650000003
18.10174,16.84958,16.21356,15.85772,15.567570000000002,0.06726372249999994
20.01412,18.17953,17.3224,16.89425,16.577170000000002,0.09210172199999997
19.76888,17.922439999999998,16.93787,16.43856,16.063,0.10244391800000008
20.48994,18.41503,17.44984,17.01386,16.640320000000003,0.11746730549999991
20.217370000000003,18.22582,17.25768,16.82379,16.450129999999998,0.10757367149999997
19.81863,17.92633,17.06159,16.67535,16.37388,0.0707792725
